지점명,date,nickname,review_content,wait_time
건대점,2025년 3월 26일 수요일,ds1924,우연히 들렸는데 안주도 다양하고 맛있습니다~~~그리고 직원분들도 너무 친절하셔요~,바로 입장
건대점,2025년 3월 8일 토요일,znfbsoso,"걍 지나가다 들렀는데 바질백숙 존맛탱규리ㅠㅠ 통돼지후라이드 진짜 너무 맛있어용 ,,,,ㅠㅠ분위기도 좋구 물소리 은은하게 나는게ㅋㅋㅋㅋㅋㅋ좋아요~~",바로 입장
건대점,2025년 3월 8일 토요일,정도경2,건대에 이런가게가 생기다니!!!  강남에서 핫 하다고 하던곳인데 건대에도 생겼네요친구랑 지나가다 멋있는선물 생겻길래 보니까 아리계곡이네요!  분위기 좋고 안주도 맛있고 강추합니다👍👍더보기,바로 입장
건대점,2025년 3월 23일 일요일,als****,매장도 넓고 노래랑 음식이랑 넘 굳굳직원분들도 다들 넘 친절하셔서 다음에 또 올 거 같아요 💗,바로 입장
건대점,2025년 5월 2일 금요일,나는야 다람쥐,굿.,바로 입장
건대점,2025년 3월 17일 월요일,ref951,너무너무너무 맛있고 친절합니다 평일 연차에 와서 막걸리 한잔 딱 하기 좋네요😊,바로 입장
건대점,2025년 4월 1일 화요일,rbw****,진짜 너무 맛있어요 !,바로 입장
건대점,2025년 3월 16일 일요일,이은성11,직원분들 사장님도 너무 친절하시고 음식도 너무 맛있어서 다음에도 방문하겠습니당 너무 맛있게 잘 먹었습니다!!,바로 입장
건대점,2025년 4월 26일 토요일,lee****,댑앗 맛도리임니당 힛,바로 입장
건대점,2025년 3월 28일 금요일,23903179,닭전골이 너무 맛있어서 데이트 하기 좋아요 !,바로 입장
건대점,2025년 3월 11일 화요일,wls****,생소하고 맛있는 음식이 너무 많고직원분들 너무 친절하십니다최고에용 건강한 맛,바로 입장
건대점,2025년 5월 17일 토요일,김수연3449,좋아요,바로 입장
건대점,2025년 3월 26일 수요일,써현87,분위기 맛 다 맛집이에용,바로 입장
건대점,2025년 3월 26일 수요일,뿅ㅡ뿅,맛있어요!!,바로 입장
건대점,2025년 3월 22일 토요일,갸니72,음식도 맛있고 무엇보다 직원 분들이 존잘존예여서 눈 둘곳을 모르겠네요~~~~,바로 입장
건대점,2025년 3월 20일 목요일,조영신12,안주 다 맛있고 분위기도 좋고 넓어서 단체 이용하기도 좋아요♥️,바로 입장
건대점,2025년 3월 14일 금요일,limsoopak,너무 맛있고 분위기 좋고 직원분이 친절합니다,바로 입장
건대점,2025년 3월 16일 일요일,thf****,너모 맛있어용 ㅠㅠ,바로 입장
건대점,2025년 3월 11일 화요일,alsdnr1320,인테리어도 깔끔하고 맛있어요!!! 직원분들도 친절해서자주올거같아요!!,바로 입장
건대점,2025년 3월 8일 토요일,jae****,맛있어요 막걸리 맛집,바로 입장
건대점,2025년 5월 4일 일요일,wil****,맛있어요,바로 입장
건대점,2025년 4월 5일 토요일,수연22222,,바로 입장
건대점,2025년 3월 21일 금요일,lo****,개맛도리,바로 입장
건대점,2025년 3월 14일 금요일,진도읍,,바로 입장
건대점,2025년 3월 13일 목요일,ljh****,,바로 입장
건대점,2025년 3월 22일 토요일,wlg****,,바로 입장
건대점,2025년 3월 8일 토요일,ehd****,,바로 입장
건대점,2025년 4월 4일 금요일,슬아5549,맛있어요!,바로 입장
건대점,2025년 3월 22일 토요일,tjq****,맛나요,바로 입장
종각점,2025년 7월 20일 일요일,반90,인스타에 워낙 자주 뜨길래 궁금했는데마침 초복이라 친구들과 방문했습니다!백숙도 진하고 맛있고 궁금했던 진흙오리전병도 기대이상 이네요!!아귀간육회도😋😋아귀간 고소해서 노른자를 대신해주는 역할이라 궁합이 좋아요!3인이서 2인세트랑 진흙오리전병이랑 먹으니 딱 좋네요 ㅎㅎ오미자 담금주도 달달하니 계속 들어가요👍완전 강추👍👍👍더보기,바로 입장
종각점,2025년 7월 28일 월요일,이앵앵,"인스타 광고로 저장해놨다가 마음 먹고 출발!QR주문 시스템이고  사진의  오리전병 먹으러 갔습니다특별하지 않은 오리 맛이라는 평이 있길래,어떨까 궁금 했는데비쥬얼이 새로워서 재미도 있고 양도 많고 정말 좋았습니다크리스피한 껍질이 매력있고머스타드 양념이 뿌려져 있는데 약간 느끼하면서도양배추와 저 과자같은거의 조합이 완전 좋았습니다느끼함을 잡기 위해 시킨 닭발..이게 저를 완전 만족시켰습니다도라지와 닭발이 같이 나옵니다.고추장 베이스 양념이 제가 16년전 안양에서 지코바 처음 먹었을때 감동했던그 이후로 못먹어본 너무 먹고싶던 숯불양념맛 ..그 맛이 느껴졌고 같이 간 친구한테 이 감동을 계속 말할정도로 맛있었습니다.이 날 두 메뉴정도 먹었는데 다른메뉴들 맛보러 꼭 다시 갈거 같습더보기",바로 입장
종각점,2025년 7월 20일 일요일,쪼이6075,"인스타에서 발견했고, 오리 비주얼이 너무 좋아서 예약 방문했는데요! 생각보다 오리는 평범한 훈제오리맛이었고 오히려 전골이 너무너무 맛있었습니다 ㅎㅎ 사리추가에서 중화면은 필수로 넣기.....🥹 직원분들도 친절하고 전체적으로 만족스러웠어요! 다만 가게가 너무 어둡더라구요 ㅠ더보기",바로 입장
종각점,2025년 7월 5일 토요일,허지연2955,얼큰해장닭전골이랑 진흙오리전병 주문했는데 둘 다 진짜 맛있어요 ㅜㅜ 오리를 그렇게 좋아하는 편이 아닌데 진흙오리전병은 진짜 야채랑 만두피튀김?이랑도 조화롭게 맛있네요! 직접 오리를 자를 수 있어서 먹기 편한 사이즈로 먹어서 더 좋았어요! 닭전골도 국물이 진짜 미쳤어요 ㅜㅜ 다음에 또 방문할 것 같습니다 !!! 👍🏻더보기,10분 이내 
종각점,2025년 6월 10일 화요일,쨔멍,"시원한 물놀이와서 먹는것처럼 인테리어도 분위기있고 너무 맛있어요🥰❤️ 종각에 숨은 보물같은 맛집 발견입니다〰️👍🏼 메뉴들도 다채롭고 영양도 챙기면서 술안주로도 제격이네요! 회식 모임 장소로도 강력 추천합니다. 이번에 원조닭전골+누룽지아귀간육회+닭목살유린기+복분자하이볼 조합으로 주문했는데 정말 맛도리 넘사벽 치트키입니다. 특히 망치로 뚜들겨서 부숴먹는 누룽지는 아이디어가 너무 좋았고 재미까지 챙길 수 있어요! 그릇까지 싹싹 핥아먹고 나온곳은 오랜만이네요..😋🫶🏼 아직 못먹어본게 많은데, 다음 방문이 기다려지는 아리계곡~ 조만간 또 도전하러 오겠습니다. 사장님 번창하세요~!✨더보기",바로 입장
종각점,2025년 6월 17일 화요일,쪼이8086,"다양한 전통주가 있고 한식 안주가 넘나 취저였던 아리계곡! 닭전골은 닭곰탕 느낌인데 조금더 자극적으로! 국물 안주로 먹기 딱 좋았고, 육회와 아귀간도 너무 잘 어울리는 조합이었습니다💘 계곡을 테마로한 내부 인테리어도 너무 예쁘구, 각종 모임이나 데이트 코스로 찰떡인 술집이에요🥹💛더보기",바로 입장
종각점,2025년 6월 9일 월요일,둥이통이형이,아리계곡 종각점 첫 방문인데완젼 멋찐 술집인걸용.전에 달래해장 있던 자리에 새로 생긴힙하고 트렌디한 컨셉 미치게 매력적이에요.계곡 컨셉이라 백숙도 팔고 감자전도 파는데국물요리 안 땡겨서인기메뉴 계곡불닭볶음이랑 양파닭 주문했어요.결론부터 말하자면 술집 안주에 별 기대없는 1인인데 아리계곡은 안주가 너무 맛있고 비쥬얼 최강이에요.주류도 다양하고 음악선정 완전 베스트에요.사장님도 직원분들도 너무 친절하시고사장님 아이돌이신가여...?? ㅎ훈훈합니다.더보기,10분 이내 
종각점,2025년 7월 19일 토요일,sun****,저번에 이용하구 맛잇어서 칭구생일때 또왓어요! 모든안주 다맛잇구 직원분 친절하셔서 기분이좋아요! 무조건 재방문각이예요❤,30분 이상
종각점,2025년 6월 27일 금요일,sop****,"친한 언니랑 오랜만에 술먹으려고 리뷰 많이 찾아보고 왔는데, 정말 오길 잘한것 같아요! 웨이팅은 30분 이상 기다렸지만, 오리나 탕 너무 맛있어서 다음에 또오기로 약속했습니다~ 너무 맛있어서 다음에는 다른 메뉴도 도전해보려고요! 얼큰 닭전골 추천드립니다!더보기",30분 이내
종각점,2025년 7월 28일 월요일,min****,컨셉이 너무 좋아요! 몸 보신이 필요해서 여기로 왔는데 정말 마음에 들어요! 그리고 평소 보지 못한 한국 술들이 많은데 오늘은 다 못 먹을거 같고 자주 와서 먹어봐야겠어요! 부모님이랑 오셔도 너무 좋을 것 같아요!!더보기,바로 입장
종각점,2025년 5월 9일 금요일,고바마,"2층 안쪽에는 10 ~ 14인까지 가능한 별도의공간이 있어서 모임 회식을 예약하고 이용했습니다.세트 메뉴와 단품 메뉴를 섞어서 주문했고가성비 있고 맛있게 안주를 즐기고 왔습니다.QR코드로  메뉴 및 서비스 주문을 할 수 있는데,실시간 가격 확인도 가능해서 좋습니다.물론 QR 이용이 불편하신 분들은직원에게 직접 주문하셔도 됩니다.더보기",바로 입장
종각점,2025년 7월 16일 수요일,슈딩,비 뚫고 영등포에서 왔어요 ㅎㅎㅎㅎ 온거 진짜 후회 1도안되는 넘 맛집🩷 남자친구 어디가는지 모르고 몰래데려온건데 만족도 최상 난리 났어요 ㅋㅋㅋㅋㅋㅋ 추천 할게요!더보기,바로 입장
종각점,2025년 7월 19일 토요일,체리고옴,"진흙오리전병 맛있어보여서 왔는데, 통오리 기름기 쫙빠져서 맛있고, 원조닭전골 국물도 찐해요. 추천!맛있는데 단백질도 많아서 좋네요.",10분 이내 
종각점,2025년 7월 25일 금요일,쩜수94,친구랑 오랫만에 만나서 이야기하면서 술한잔 걸치기 좋은 곳을 찾고 있었는데 딱 적합해보여서 방문하게 되었어요!요리주점이라 당연히 양은 적겠거니하고 2메뉴를 시켰는데 양이 많아서 당황했어요ㅋㅋ 메인 2메뉴는 셋이서 먹어여할듯해여! 그래서 든든히 밥먹으면서 한잔하고 싶으신 분들은 완전 추천드림니당!더보기,바로 입장
종각점,2025년 4월 23일 수요일,고바마,"종로 젊음의거리 근처의 주점입니다.모던과 전통이 묘하게 어우러진 인테리어와분위기가 술마시기에 좋은 분위기입니다.독특하게 닭요리가 많고 특히 메인 메뉴가닭전골인것도 독특합니다.닭전골은 육수가 맛있는데, 리필도 됩니다.메뉴들이 다양한데 독특하고 맛도 있습니다.술도 소주부터 다양한 전통주까지 있습니다 .2인, 3인, 4~5인용 세트메뉴 안주도 있는데,처음에는 단품보다는 세트메뉴를 추천합니다더보기",바로 입장
종각점,2025년 5월 29일 목요일,박수빈83,매우 만족입니다!!2인세트 구성이 좋네요. 뜨끈한 전골과 전에 상큼한 오이무침의 구상이 좋습니다.향신료육수여서 건강한 삼계탕 먹는듯한 기분이었고 전은 닭고기가 양많이 잘 들어가서 아주 만족스러웠습니다. 전은 같이 나오는 빨간 겨자소스와 궁합이 아주 굿굿👍👍사리는 누룽지 추천이요!! 국물이 잘 베어서 촉촉하게 먹을 수 있습니다.재생되는 음악도 아주 좋았습니다!!더보기,30분 이내
종각점,2025년 6월 3일 화요일,MARS15,"안주는 전반적으로 간이 잘 맞고, 특히 원조닭전골이 진짜 맛있었어요.직원분들도 친절하시고 음식 나오기도 빨랐습니다.퇴근 후 가볍게 한잔하기 딱 좋은 곳이에요.깔끔하고 자리도 여유 있어서 모임 장소로도 좋을 듯해요.더보기",바로 입장
종각점,2025년 7월 6일 일요일,tjs****,오리전병이 진짜 맛있어요!오리전병은 진짜 추천합니다. 오리 기름 뚝뚝 떨어져서 더 마싯는 것 같아여. 곁들이는 튀김도 바삭하니 조합이 좋아요!얼큰해장닭전골은 맵찔이한테 살짝 매운 정도에요!!더보기,바로 입장
종각점,2025년 6월 13일 금요일,하다76,플레이팅이 너무 예뻐서 누구 대접하기도 좋은데 고기가 엄청 많이 나와서 먹기도 좋아요!! 바질향 전골 바질 맛도 좋고 국물도 시원했고 술도 되게 다양해서 골라서 마셨어요~~ 그리고 무엇보다 더운 날이었는데 냉방이 거의 남극처럼 잘 되어서 들어 오자마자 시원했어요👍🏻더보기,바로 입장
종각점,2025년 7월 26일 토요일,jkj****,시그니처 메뉴인 얼큰한 닭전골과 인기 많은 유린기를 주문했는데 정말 맛있었어요!다음에 서울 오면 재방문각!!,30분 이내
종각점,2025년 7월 25일 금요일,Amelia81,오리전병 먹고 싶어서 왔는데넘 부들하니 맛있어요ㅎㅎ전골도 술안주로 최고입니다 누룽지 꼭 추가하세요!!!,바로 입장
종각점,2025년 5월 29일 목요일,suplain,"인스타에서보구 와 여기 꼭가봐야 겠다 저장해놓은 아리계곡한정 메뉴가있어서 퇴근하자마자 달려갔는데다행히 진흙오리전병을 판매중이었어요가격도 19,900원인데 완전 혜자 메뉴인 것 같아요!!!너무 맛있어서 오늘 친구랑 여기 놀러오기 잘했다고계속해서 마시고 먹었습니다 ㅋㅋㅋ담에는 남자친구 데려가서 먹고 올려구요더보기",바로 입장
종각점,2025년 7월 12일 토요일,chef22,종각에 새로 생긴 술집!한식 베이스의 닭 전문 요리주점인 것 같은데 비주얼 너무 합격입니다.퇴근하고 와서 먹는 소맥은 최고의 궁합이네요!!!더보기,바로 입장
종각점,2025년 7월 19일 토요일,BabyG81,독특한 컨셉! 맛좋은 안주! 오늘같이 비오는날에 특별하게 즐기기 좋은 곳!전골도 그렇고 전체적인 음식이 왠지 건강해지는 느낌!국물맛이 끗내줘요♡더보기,30분 이내
종각점,2025년 7월 13일 일요일,00000000j,"종각에서 찾아보고 왔는데, 사진은 없지만 오리구이가 맛있어요! 다 먹고 나서 사진 생각이 났네요ㅎㅎ 직원분들도 친절하시고 매장도 컨셉에 맞춰 멋있어요. 종각에서 갈 술집 없을 때 오기 좋네요! 다음에 또 오겠습니다💛 잘 먹었습니다!!더보기",바로 입장
종각점,2025년 7월 27일 일요일,Queen7674,분위기 넘 좋고 하이볼도 넘 맛있어요~~🤩🤩완 전 짱 친절~~~😻😻😻 다음에 또 방문하고싶네욤ㅎㅎ,10분 이내 
종각점,2025년 5월 24일 토요일,sar****,새로 생긴 것 같아서 가봤는데 음식이 너무너무너무 맛있어요!! 고민하다가 원조닭전골로 시켰는데 정말 제대로 닭백숙이네요👍🏻 고기도 맛있지만 국물이 정말 미쳤어요ㅎㅎ저 나무가 뭔가 비법인 것 같은 느낌?! 나중에 누룽지가 국물에 스며들어 죽처럼 되면 국물없이 싹싹 비우게 되네요! 오이도 같이 먹기 좋았고 마지막에 깍두기 빙수 시켰는데 망고도 정말 많고 맛있어요💛 무엇보다 사장님? 직원분? 모두 친절하세요!!🙂더보기,바로 입장
